id,name,type,category,fraction,carbon_count,molecular_weight,frequency_hz,complexity,bit_state_decimal,glr_errors,glr_nrci_before,glr_nrci_after,glr_efficiency,glr_improvement,nrci,nrci_regime,soc_energy_cu,modal_sum,wall_proximity,wall_safe,nrci_risk,coherence_factor,resonance_strength,emergence_intensity,success,error
11,n-C11H24,Linear alkanes,Alkanes,Gasoline,11,156.302,799866913217.5398,11,2921097,3,0.875,0.975,1.0,0.0999999999999999,0.0010341286632576,CoherenceRegime.SUBCOHERENT,51.97233322721061,1.256302,WallProximity.SAFE,True,0.0,0.0012115615859026,0.8128183517932119,0.1715772214320583,True,
12,n-C12H26,Linear alkanes,Alkanes,Gasoline,12,170.328,766226162165.0073,12,3179209,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,61.77662906979037,1.3703280000000002,WallProximity.SAFE,True,0.0,0.0,0.8125262685665692,0.1790824206711787,True,
87,2-Methyl-C11,Branched alkanes,Alkanes,Gasoline,11,156.302,799866913217.5398,13,2921161,3,0.875,0.975,1.0,0.0999999999999999,0.0010341286632576,CoherenceRegime.SUBCOHERENT,51.97233322721061,1.256302,WallProximity.SAFE,True,0.0,0.0012115615859026,0.8128183517932119,0.1715772214320583,True,
88,3-Methyl-C11,Branched alkanes,Alkanes,Gasoline,11,156.302,799866913217.5398,13,2921161,3,0.875,0.975,1.0,0.0999999999999999,0.0010341286632576,CoherenceRegime.SUBCOHERENT,51.97233322721061,1.256302,WallProximity.SAFE,True,0.0,0.0012115615859026,0.8128183517932119,0.1715772214320583,True,
95,2-Methyl-C12,Branched alkanes,Alkanes,Gasoline,12,170.328,766226162165.0073,14,3179209,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,61.77662906979037,1.3703280000000002,WallProximity.SAFE,True,0.0,0.0,0.8125262685665692,0.1790824206711787,True,
96,3-Methyl-C12,Branched alkanes,Alkanes,Gasoline,12,170.328,766226162165.0073,14,3179209,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,61.77662906979037,1.3703280000000002,WallProximity.SAFE,True,0.0,0.0,0.8125262685665692,0.1790824206711787,True,
97,"2,2-Dimethyl-C12",Branched alkanes,Alkanes,Gasoline,12,170.328,766226162165.0073,17,3179273,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,61.77662906979037,1.3703280000000002,WallProximity.SAFE,True,0.0,0.0,0.8125262685665692,0.1790824206711787,True,
98,"2,3-Dimethyl-C12",Branched alkanes,Alkanes,Gasoline,12,170.328,766226162165.0073,18,3179273,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,61.77662906979037,1.3703280000000002,WallProximity.SAFE,True,0.0,0.0,0.8125262685665692,0.1790824206711787,True,
99,"2,4-Dimethyl-C12",Branched alkanes,Alkanes,Gasoline,12,170.328,766226162165.0073,19,3179273,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,61.77662906979037,1.3703280000000002,WallProximity.SAFE,True,0.0,0.0,0.8125262685665692,0.1790824206711787,True,
100,"2,2,3-Trimethyl-C12",Branched alkanes,Alkanes,Gasoline,12,170.328,766226162165.0073,21,3179337,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,61.77662906979037,1.3703280000000002,WallProximity.SAFE,True,0.0,0.0,0.8125262685665692,0.1790824206711787,True,
101,2-Ethyl-C12,Branched alkanes,Alkanes,Gasoline,12,170.328,766226162165.0073,18,3179273,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,61.77662906979037,1.3703280000000002,WallProximity.SAFE,True,0.0,0.0,0.8125262685665692,0.1790824206711787,True,
102,3-Ethyl-C12,Branched alkanes,Alkanes,Gasoline,12,170.328,766226162165.0073,18,3179273,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,61.77662906979037,1.3703280000000002,WallProximity.SAFE,True,0.0,0.0,0.8125262685665692,0.1790824206711787,True,
258,4-Methyl-cyclo-C6,Cycloalkanes,Cycloalkanes,Gasoline,10,140.26,844370560040.8063,12,2659017,3,0.875,0.975,1.0,0.0999999999999999,0.0020964232055424,CoherenceRegime.SUBCOHERENT,42.33030056808538,1.14026,WallProximity.CAUTION,True,0.0,0.0024374381697527,0.8108391997578444,0.1626651352211253,True,
262,3-Methyl-cyclo-C7,Cycloalkanes,Cycloalkanes,Gasoline,10,140.26,844370560040.8063,12,2659017,3,0.875,0.975,1.0,0.0999999999999999,0.0020964232055424,CoherenceRegime.SUBCOHERENT,42.33030056808538,1.14026,WallProximity.CAUTION,True,0.0,0.0024374381697527,0.8108391997578444,0.1626651352211253,True,
263,4-Methyl-cyclo-C7,Cycloalkanes,Cycloalkanes,Gasoline,11,154.286,805075740459.2579,13,2921161,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,51.21966368738332,1.254286,WallProximity.CAUTION,True,0.0,0.0,0.8226841066171374,0.1709436722527703,True,
266,2-Methyl-cyclo-C8,Cycloalkanes,Cycloalkanes,Gasoline,10,140.26,844370560040.8063,12,2659017,3,0.875,0.975,1.0,0.0999999999999999,0.0020964232055424,CoherenceRegime.SUBCOHERENT,42.33030056808538,1.14026,WallProximity.CAUTION,True,0.0,0.0024374381697527,0.8108391997578444,0.1626651352211253,True,
267,3-Methyl-cyclo-C8,Cycloalkanes,Cycloalkanes,Gasoline,11,154.286,805075740459.2579,13,2921161,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,51.21966368738332,1.254286,WallProximity.CAUTION,True,0.0,0.0,0.8226841066171374,0.1709436722527703,True,
268,4-Methyl-cyclo-C8,Cycloalkanes,Cycloalkanes,Gasoline,12,168.312,770801337712.6996,14,3179209,2,0.9166666666666666,1.0,1.0,0.0833333333333333,0.0,CoherenceRegime.SUBCOHERENT,60.955632818042965,1.3683120000000002,WallProximity.SAFE,True,0.0,0.0,0.8231092971646984,0.1785013844306502,True,
270,1-Methyl-cyclo-C9,Cycloalkanes,Cycloalkanes,Gasoline,10,140.26,844370560040.8063,12,2659017,3,0.875,0.975,1.0,0.0999999999999999,0.0020964232055424,CoherenceRegime.SUBCOHERENT,42.33030056808538,1.14026,WallProximity.CAUTION,True,0.0,0.0024374381697527,0.8108391997578444,0.1626651352211253,True,
271,2-Methyl-cyclo-C9,Cycloalkanes,Cycloalkanes,Gasoline,11,154.286,805075740459.2579,13,2921161,3,0.875,0.975,1.0,0.0999999999999999,0.0,CoherenceRegime.SUBCOHERENT,51.21966368738332,1.254286,WallProximity.CAUTION,True,0.0,0.0,0.8226841066171374,0.1709436722527703,True,
